months_as_customer,policy_deductable,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,injury_claim,property_claim,vehicle_claim,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,property_damage_YES,police_report_available_YES,fraud_reported
-1.7378901506199744,-0.22238259044849376,1.4025971704948192,0.9538505081700629,0.33909544324787283,1.1400563019893057,-0.5992443472264837,0.33602753051197215,0.14096928272547238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,N
0.8173960866259544,-1.0399656435679563,-0.9019267788874382,-1.5986555449615878,0.6269523560219584,1.1400563019893057,0.8499684018452335,0.866893089721965,0.4445163750450289,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N
0.2350689509270523,1.412783515790431,-0.9019267788874382,0.9538505081700629,0.051238530473787215,-0.8238649762007128,0.5875932506695902,0.6014603101169685,0.4461056268372779,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,N
1.1650540780879857,1.412783515790431,-0.9019267788874382,-1.0468585599749687,-1.5319744897836836,1.1400563019893057,1.104144329546638,-0.20520649665134078,0.36770253841966116,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Y
0.49581244452357565,-0.22238259044849376,-0.9019267788874382,-0.8047798826905165,1.0587377251830867,-0.8238649762007128,1.2189334581859819,1.2401579360414912,0.8259368051847857,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,N
1.0172994317166224,1.412783515790431,-0.9019267788874382,-0.43810188621553736,-0.6684037514614268,-0.8238649762007128,-1.417116888781809,-1.5344440882669867,-1.7889121436622142,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,N
-1.7726559497661776,-0.22238259044849376,1.302088337811481,-0.5093014971815527,-0.8123322078484696,2.1220169410843153,-0.1667353089603842,-0.16165893124739605,-0.6065088102289679,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,N
1.7473812137868878,-1.0399656435679563,-0.9019267788874382,-0.7157803689829972,-0.09268992591325557,-0.8238649762007128,-0.3389190019194001,-0.33584919286317494,0.7464742155723364,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Y
0.8695447853452591,-0.22238259044849376,-0.9019267788874382,0.9538505081700629,-1.3880460333966407,-0.8238649762007128,1.210734234711743,-0.1512904632940759,0.8174607956261245,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,N
-1.7639644999796267,-1.0399656435679563,0.9718450304233692,0.9538505081700629,0.4830238996349156,-0.8238649762007128,0.09359003634669937,3.3739886408347823,0.916524157342978,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,N
-1.5466782553158573,-0.22238259044849376,-0.9019267788874382,-0.9578590462674496,-1.6759029461707264,-0.8238649762007128,0.51789985113856,-0.5017446801162977,-0.16257780959408413,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,N
-0.016983092882920287,1.412783515790431,-0.9019267788874382,-0.3811421974427251,0.051238530473787215,-0.8238649762007128,-0.08064346248087624,1.3853164873879735,0.9742669724613578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,N
0.7391730385469975,-1.0399656435679563,-0.9019267788874382,-0.566261185954365,-1.5319744897836836,-0.8238649762007128,0.23502664127731956,-1.5344440882669867,-0.1911843418545659,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,N
-1.2424775127865801,1.412783515790431,-0.9019267788874382,-0.9614190268157503,0.6269523560219584,0.15809566289429652,0.9278610248505026,-0.2943753210498943,-0.10854324865761858,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Y
1.1302882789417825,-0.22238259044849376,-0.9019267788874382,0.9538505081700629,-1.3880460333966407,-0.8238649762007128,1.0877458825981603,-0.21350127101399693,0.015418391137802408,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,N
-1.6683585523275681,-0.22238259044849376,0.9431282210852726,0.9538505081700629,0.19516698686083,1.1400563019893057,-0.3081719138910044,-0.3047437890032144,0.18970633768777465,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,N
-1.0251912681228106,1.412783515790431,1.7615572872210277,-1.4704962452227601,-1.6759029461707264,-0.8238649762007128,0.460505286818888,1.476559005377191,0.04190592100861886,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,N
-1.0512656174824628,-0.22238259044849376,-0.9019267788874382,0.9538505081700629,-1.6759029461707264,1.1400563019893057,-0.261026378914131,1.0203464154311035,0.27499618387180363,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,N
-0.6775332766607794,1.412783515790431,1.0831226666084939,-1.1251781320375855,0.6269523560219584,1.1400563019893057,-0.2569267671770116,1.0286411897937597,0.9371844306422148,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,N
0.04385705562293516,-1.0399656435679563,0.4836592716757259,-0.9293792018810434,-0.524475295074384,-0.8238649762007128,0.3006204290712304,0.31114320742400375,1.2910578297163227,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,N
0.6870243398276927,-0.22238259044849376,-0.9019267788874382,-0.690860505144892,-0.3805468386873412,-0.8238649762007128,-1.3556227127250178,-1.3644012138325359,-1.748651098258573,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,N
-0.08651469117532652,-0.22238259044849376,-0.9019267788874382,0.9538505081700629,-0.09268992591325557,-0.8238649762007128,0.8868649074793084,-0.3151122569565346,0.17116506677820312,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,N
-0.1734291890408343,-0.22238259044849376,-0.9019267788874382,0.9538505081700629,-0.8123322078484696,1.1400563019893057,0.9237614131133831,-0.2964490146405583,-0.11172175224211654,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Y
2.390548497991645,1.412783515790431,-0.9019267788874382,0.9538505081700629,0.914809268796044,-0.8238649762007128,-0.48855483032425917,0.5599864383036879,0.39842807306980826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,N
0.6957157896142435,-0.22238259044849376,-0.9019267788874382,-0.5555812443094628,-0.09268992591325557,-0.8238649762007128,-0.19133297938310076,-0.8604936713011756,-0.6319368389049516,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,N
-1.207711713640377,-0.22238259044849376,0.6416017230352575,-0.5591412248577635,0.7708808124090012,-0.8238649762007128,-0.7919260988710967,-0.05382686453286628,-0.30719972268874196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,N
0.15684590284809527,-0.22238259044849376,2.2497430459686707,-0.8688595325599303,1.3465946379571725,1.1400563019893057,1.481308609361625,1.5055907156464876,1.0971691110619461,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
-0.06913179160222496,1.412783515790431,-0.9019267788874382,-1.844294202794341,-1.6759029461707264,1.1400563019893057,-0.5438995887753714,-0.5432185519295784,0.016477892332635066,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,N
0.4262808462311694,-1.0399656435679563,0.7600585615549064,-0.22094307276919053,-0.3805468386873412,-0.8238649762007128,-1.3925192183590926,-1.4017276984644886,-1.8736722392488268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,N
0.6609499904680405,-0.22238259044849376,-0.9019267788874382,-0.8830994547531333,-1.5319744897836836,-0.8238649762007128,1.346021422036684,-0.08285857480216276,0.9573149533440354,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,N
-1.7291987008334238,1.412783515790431,0.228797588800118,0.9538505081700629,1.4905230943442151,-0.8238649762007128,1.760082207485746,1.7876130439767963,0.9610232075259496,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,N
0.13946300327499372,-0.22238259044849376,0.3005896121453597,-0.8083398632388172,1.2026661815701296,2.1220169410843153,-0.6340910469919988,-0.6344610699187959,0.05991744132077404,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,N
-1.0338827179093615,-0.22238259044849376,1.6969444662103101,-1.7873345140215287,-0.3805468386873412,1.1400563019893057,-0.425010848398908,0.688555440924858,0.2622821695338117,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,N
0.5392696934563296,-1.0399656435679563,-0.9019267788874382,-0.6766205829516888,-0.9562606642355124,-0.8238649762007128,-1.425316112256048,-1.48467544209105,-1.9330043061594555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,N
-1.4163065085175957,-0.22238259044849376,0.7744169662239546,0.9538505081700629,0.051238530473787215,-0.8238649762007128,-1.4150670829132495,-1.314632567656599,-1.7285205755567525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,N
0.9738421827838685,1.412783515790431,1.1908107016263563,0.9538505081700629,-0.8123322078484696,1.1400563019893057,-0.05399598618959998,1.4392325207452386,1.029361034592656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N
0.7044072394007943,-0.22238259044849376,1.0759434642739696,0.9538505081700629,-0.524475295074384,-0.8238649762007128,-1.462212617890123,-1.4722332805470657,-1.898040766729978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,N
1.5214035193365676,-1.0399656435679563,0.5841681043590642,0.9538505081700629,0.33909544324787283,-0.8238649762007128,-0.22617967914861586,-0.22179604537665307,1.3440328894579554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,N
-1.6422842029679159,1.412783515790431,0.3005896121453597,-1.1429780347790894,-0.23661838230029839,-0.8238649762007128,-0.11549016224639137,1.3148109053053965,0.9022208912127371,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Y
1.304117274672798,1.412783515790431,-0.9019267788874382,0.9538505081700629,0.051238530473787215,-0.8238649762007128,1.5592012323668942,1.584391072091721,1.1776912018692283,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,N
1.1998198772341886,-0.22238259044849376,-0.9019267788874382,0.9538505081700629,0.051238530473787215,-0.8238649762007128,1.4936074445729834,-0.008205605538257523,1.1098831253999382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N
-0.30380093583909595,-0.22238259044849376,-0.06554970691537285,0.9538505081700629,0.051238530473787215,1.1400563019893057,-0.17288472656606332,1.1986840642282104,1.1326624010888402,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,N
1.1737455278745363,1.412783515790431,2.6445991743675,-1.3708167898703387,0.19516698686083,-0.8238649762007128,-1.2695308662455098,-1.4058750856458166,-1.746532095868908,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,N
0.4784295449504741,1.412783515790431,1.431313979832916,-0.797659921593915,0.7708808124090012,1.1400563019893057,-0.3573672547364375,0.8254192179086843,0.40213632725172255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,N
-1.207711713640377,-0.22238259044849376,-0.9019267788874382,-1.6057755060581893,0.33909544324787283,-0.8238649762007128,-0.1810839500403022,-0.1761747863820443,0.07263145565876594,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,Y
0.4349722960177202,1.412783515790431,-0.9019267788874382,-2.271491868590433,-1.244117577009598,1.1400563019893057,-0.3389190019194001,0.8627457025406369,0.44027837026569827,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N
2.051581956316165,-1.0399656435679563,-0.9019267788874382,-1.0468585599749687,0.914809268796044,1.1400563019893057,-0.2651259906512504,-0.2611962235992697,0.592846542321601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,N
2.3818570482050947,-0.22238259044849376,0.8067233767293134,0.9538505081700629,-0.9562606642355124,-0.8238649762007128,-1.3310250423023011,-1.4369804895057772,-1.8350004456374347,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,Y
0.2263775011405015,1.412783515790431,0.7277521510495476,-0.4487818278604397,1.0587377251830867,-0.8238649762007128,1.239431516871579,1.2608948719481314,0.4900749264228332,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,N
-0.5732358792221701,-1.0399656435679563,0.09239274444415882,-1.6235754087996932,-1.6759029461707264,-0.8238649762007128,-0.10319132703503309,1.3396952283933647,1.2947660838982369,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,N
0.3046005492194585,-0.22238259044849376,0.9431282210852726,0.7295717336271145,1.4905230943442151,-0.8238649762007128,-1.1834390197660019,-1.3623275202418719,-1.5695953963318539,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,N
-0.9643511196169552,1.412783515790431,-0.9019267788874382,0.9538505081700629,1.3465946379571725,1.1400563019893057,0.267823535174275,0.2779641099733792,-0.3887813146908566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,N
-1.4510723076637988,-0.22238259044849376,0.8677465965727689,0.9538505081700629,-1.1001891206225551,1.1400563019893057,-0.3614668664735569,0.8171244435460281,-0.20707685977705576,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,N
0.4349722960177202,-1.0399656435679563,-0.9019267788874382,0.9538505081700629,-0.23661838230029839,-0.8238649762007128,-1.5237067939469142,-0.41257585571774424,-0.003122879771769105,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,Y
-0.6340760277280255,-0.22238259044849376,1.4564411880037504,0.9538505081700629,-0.9562606642355124,-0.8238649762007128,1.6083965732123273,0.04985781500033544,0.8238178027951204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,N
0.2263775011405015,1.412783515790431,0.8246713825656238,0.9538505081700629,0.19516698686083,-0.8238649762007128,1.2886268577170121,1.3106635181240682,0.5345739766058049,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,N
0.9477678334242161,1.412783515790431,-0.9019267788874382,0.9538505081700629,0.914809268796044,1.1400563019893057,1.3050253046654898,-0.1035955107088031,0.549406993333462,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,Y
0.05254850540948594,-1.0399656435679563,-0.9019267788874382,0.9538505081700629,-0.8123322078484696,-0.8238649762007128,-1.2285347488743155,-1.3851381497391764,-1.6660100050616258,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,N
-0.8948195213245489,-1.0399656435679563,0.17495357129118674,-0.9329391824293441,-1.6759029461707264,1.1400563019893057,0.9811559774330552,0.9996094795244632,0.2564549129622321,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,N
-0.44286413242390843,-1.0399656435679563,0.9754346315906314,-1.0254986766851641,-0.9562606642355124,1.1400563019893057,-0.6525392998090362,-0.6531243122347722,-0.20813636097188842,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,N
1.1563626283014348,-1.0399656435679563,-0.9019267788874382,-0.27790276154200283,-0.524475295074384,-0.8238649762007128,1.4280136567790727,-0.041384702988882076,1.4234954790704049,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,N
1.3562659733921028,-0.22238259044849376,-0.9019267788874382,-0.21738309222088978,-0.9562606642355124,-0.8238649762007128,-1.3515231009878983,-1.3602538266512079,-1.8535417165470063,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,Y
1.9472845588775556,-0.22238259044849376,-0.9019267788874382,0.9538505081700629,-0.3805468386873412,-0.8238649762007128,-1.3945690242276523,-1.2731586958433185,-1.7422940910895772,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,N
0.00039980669018126864,-1.0399656435679563,-0.9019267788874382,0.9538505081700629,-0.23661838230029839,1.1400563019893057,0.18583130043188645,0.19501636634681785,-0.6838523974517519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,N
1.391031772538306,-1.0399656435679563,-0.9019267788874382,0.9538505081700629,0.6269523560219584,-0.8238649762007128,1.3583202572480424,1.3811691002066455,0.597614297698348,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,Y
-0.16473773925428353,1.412783515790431,-0.9019267788874382,0.9538505081700629,-0.524475295074384,-0.8238649762007128,-1.33922426577654,-1.4411278766871052,-1.8185781771175284,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,N
-1.2250946132134786,-1.0399656435679563,-0.9019267788874382,-0.3455423919597174,-0.9562606642355124,-0.8238649762007128,-1.3474234892507788,-1.3561064394698799,-1.8270541866761898,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,N
0.05254850540948594,-1.0399656435679563,-0.9019267788874382,0.25965430125141314,-0.09268992591325557,1.1400563019893057,-0.9641097918301126,-0.9683257380157054,-0.9969350005248023,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Y
-0.08651469117532652,1.412783515790431,0.7672377638894304,0.9538505081700629,0.4830238996349156,1.1400563019893057,-0.5234015300897743,0.4894808562211107,0.05885794012594139,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,N
0.7826302874797514,-1.0399656435679563,-0.08708731391894535,0.9538505081700629,1.634451550731258,1.1400563019893057,-0.7242825052086261,-0.7257035879080134,-0.14986379525609222,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,N
0.5914183921756342,1.412783515790431,0.4836592716757259,-0.5698211665026658,1.634451550731258,-0.8238649762007128,1.924066676970523,0.20953222148146608,1.1093533748025217,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Y
-1.5379868055293064,1.412783515790431,-0.9019267788874382,-1.0326186377817657,1.634451550731258,-0.8238649762007128,-0.12163957985207051,-0.11603767225278731,0.5271574682419762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,N
0.40889794665806783,1.412783515790431,-0.9019267788874382,-0.17466332564128056,-0.23661838230029839,-0.8238649762007128,-0.39016414863339294,-0.3876915326297758,-0.2515759099600274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,N
-0.2081949881870374,1.412783515790431,1.1836314992918322,-0.7905399604973135,0.051238530473787215,2.1220169410843153,0.8417691783709946,-0.337922886453839,0.1303742707771458,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,N
1.6343923665617277,1.412783515790431,1.5533604195198267,-1.4242164980948502,-1.1001891206225551,-0.8238649762007128,1.883070559599329,1.9120346594166382,1.9527163258893174,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,N
-0.5297786302894162,-1.0399656435679563,-0.9019267788874382,-1.3850567120635418,0.6269523560219584,-0.8238649762007128,0.7023823793089341,-0.4084284685364162,0.0042936285920595,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,N
1.4518719210441613,1.412783515790431,0.34366482615250465,-1.9297337359535593,0.914809268796044,1.1400563019893057,-0.4209112366617886,-0.4187969364897363,-0.869265106547467,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
0.7652473879066498,-0.22238259044849376,-0.9019267788874382,-0.9614190268157503,0.4830238996349156,1.1400563019893057,1.9445647356561202,0.21990068943478625,1.1278946457120933,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,N
-0.3385667349852991,-1.0399656435679563,-0.9019267788874382,-0.8225797854320204,-0.524475295074384,-0.8238649762007128,-0.09499210356079424,-0.08907965557415486,0.9446009390060435,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,N
